entityId,latitude,longitude,timestamp,entityType,vehicleId,assetId,deliveryId,orderId,packageId,stopId,stopSequence,routeId,driverId,driverName,depot,warehouse,region,status,speed,heading,alertFlag,priority,scheduledTime,eta,actualArrivalTime,deliveryWindowStart,deliveryWindowEnd,completionTime,failedReason,exceptionReason,slaBreachFlag,destinationLatitude,destinationLongitude,fuelLevel,batteryLevel,temperature,sensorValue,maintenanceStatus,itemCategory,itemValue,temperatureSensitiveFlag
DLV-00055,32.6337,-96.526,2026-05-29T12:39:00.000Z,Service Stop,,,DLV-00055,ORD-50054,PKG-80054,STOP-00055,15,R-001,DRV-010,Driver 10,Texas Hub,WH-Texas,Southwest,Failed,,,,Normal,2026-05-29T12:04:00.000Z,2026-05-29T12:24:00.000Z,,2026-05-29T11:44:00.000Z,2026-05-29T12:49:00.000Z,,Customer unavailable,Failed stop,,32.6217,-96.538,,,52,,,Cold chain,137,true
DLV-00056,40.5997,-73.6212,2026-05-29T12:40:00.000Z,Delivery,,,DLV-00056,ORD-50055,PKG-80055,STOP-00056,16,R-002,DRV-011,Driver 11,North DC,WH-North,Northeast,At Risk,,,,Normal,2026-05-29T12:05:00.000Z,2026-05-29T13:15:00.000Z,,2026-05-29T11:45:00.000Z,2026-05-29T12:50:00.000Z,,,Traffic delay,,40.6117,-73.6392,,,,,,Fragile,145,
DLV-00057,33.65,-84.073,2026-05-29T12:41:00.000Z,Delivery,,,DLV-00057,ORD-50056,PKG-80056,STOP-00057,17,R-003,DRV-012,Driver 12,South DC,WH-South,Southeast,Pending,,,,Normal,2026-05-29T12:06:00.000Z,2026-05-29T12:26:00.000Z,,2026-05-29T11:46:00.000Z,2026-05-29T12:51:00.000Z,,,,,33.656,-84.055,,,,,,General,153,
DLV-00058,41.8161,-87.9748,2026-05-29T12:42:00.000Z,Service Stop,,,DLV-00058,ORD-50057,PKG-80057,STOP-00058,18,R-004,DRV-013,Driver 13,Central DC,WH-Central,Central,In Transit,,,,Normal,2026-05-29T12:07:00.000Z,2026-05-29T12:27:00.000Z,,2026-05-29T11:47:00.000Z,2026-05-29T12:52:00.000Z,,,,,41.8161,-87.9628,,,,,,General,161,
DLV-00059,34.0272,-118.5457,2026-05-29T12:43:00.000Z,Delivery,,,DLV-00059,ORD-50058,PKG-80058,STOP-00059,19,R-005,DRV-014,Driver 14,West DC,WH-West,West,Completed,,,,Normal,2026-05-29T12:08:00.000Z,2026-05-29T12:28:00.000Z,2026-05-29T12:26:00.000Z,2026-05-29T11:48:00.000Z,2026-05-29T12:53:00.000Z,2026-05-29T12:33:00.000Z,,,,34.0212,-118.5397,,,,,,General,169,
DLV-00060,32.7887,-97.056,2026-05-29T12:44:00.000Z,Delivery,,,DLV-00060,ORD-50059,PKG-80059,STOP-00060,20,R-006,DRV-015,Driver 15,Texas Hub,WH-Texas,Southwest,Completed,,,,Normal,2026-05-29T12:09:00.000Z,2026-05-29T12:29:00.000Z,2026-05-29T12:27:00.000Z,2026-05-29T11:49:00.000Z,2026-05-29T12:54:00.000Z,2026-05-29T12:34:00.000Z,,,,32.7767,-97.056,,,,,,General,177,
DLV-00061,40.7547,-74.1512,2026-05-29T12:45:00.000Z,Service Stop,,,DLV-00061,ORD-50060,PKG-80060,STOP-00061,1,R-007,DRV-016,Driver 16,North DC,WH-North,Northeast,Delayed,,,,Normal,2026-05-29T12:10:00.000Z,2026-05-29T13:20:00.000Z,,2026-05-29T11:50:00.000Z,2026-05-29T12:55:00.000Z,,,Traffic delay,true,40.7667,-74.1572,,,,,,Fragile,185,
DLV-00062,33.805,-84.561,2026-05-29T12:46:00.000Z,Delivery,,,DLV-00062,ORD-50061,PKG-80061,STOP-00062,2,R-008,DRV-017,Driver 17,South DC,WH-South,Southeast,Failed,,,,Normal,2026-05-29T12:11:00.000Z,2026-05-29T12:31:00.000Z,,2026-05-29T11:51:00.000Z,2026-05-29T12:56:00.000Z,,Customer unavailable,Failed stop,,33.811,-84.573,,,,,,General,193,
DLV-00063,41.9711,-87.7598,2026-05-29T12:47:00.000Z,Delivery,,,DLV-00063,ORD-50062,PKG-80062,STOP-00063,3,R-009,DRV-018,Driver 18,Central DC,WH-Central,Central,At Risk,,,,Normal,2026-05-29T12:12:00.000Z,2026-05-29T13:22:00.000Z,,2026-05-29T11:52:00.000Z,2026-05-29T12:57:00.000Z,,,Traffic delay,,41.9711,-87.7778,,,,,,General,201,
DLV-00064,34.1822,-118.3727,2026-05-29T12:48:00.000Z,Service Stop,,,DLV-00064,ORD-50063,PKG-80063,STOP-00064,4,R-010,DRV-019,Driver 19,West DC,WH-West,West,Pending,,,,Normal,2026-05-29T12:13:00.000Z,2026-05-29T12:33:00.000Z,,2026-05-29T11:53:00.000Z,2026-05-29T12:58:00.000Z,,,,,34.1762,-118.3547,,,50,,,Cold chain,209,true
DLV-00065,32.9437,-96.883,2026-05-29T12:49:00.000Z,Delivery,,,DLV-00065,ORD-50064,PKG-80064,STOP-00065,5,R-011,DRV-020,Driver 20,Texas Hub,WH-Texas,Southwest,In Transit,,,,Normal,2026-05-29T12:14:00.000Z,2026-05-29T12:34:00.000Z,,2026-05-29T11:54:00.000Z,2026-05-29T12:59:00.000Z,,,,,32.9317,-96.871,,,,,,General,217,
DLV-00066,40.9097,-73.9782,2026-05-29T12:50:00.000Z,Delivery,,,DLV-00066,ORD-50065,PKG-80065,STOP-00066,6,R-012,DRV-021,Driver 21,North DC,WH-North,Northeast,Completed,,,,High,2026-05-29T12:15:00.000Z,2026-05-29T12:35:00.000Z,2026-05-29T12:33:00.000Z,2026-05-29T11:55:00.000Z,2026-05-29T13:00:00.000Z,2026-05-29T12:40:00.000Z,,,,40.9217,-73.9722,,,,,,Fragile,225,
DLV-00067,33.96,-84.388,2026-05-29T12:51:00.000Z,Service Stop,,,DLV-00067,ORD-50066,PKG-80066,STOP-00067,7,R-013,DRV-022,Driver 22,South DC,WH-South,Southeast,Completed,,,,Normal,2026-05-29T12:16:00.000Z,2026-05-29T12:36:00.000Z,2026-05-29T12:34:00.000Z,2026-05-29T11:56:00.000Z,2026-05-29T13:01:00.000Z,2026-05-29T12:41:00.000Z,,,,33.966,-84.388,,,,,,General,233,
DLV-00068,42.1261,-87.5868,2026-05-29T12:52:00.000Z,Delivery,,,DLV-00068,ORD-50067,PKG-80067,STOP-00068,8,R-014,DRV-023,Driver 23,Central DC,WH-Central,Central,Delayed,,,,Normal,2026-05-29T12:17:00.000Z,2026-05-29T13:27:00.000Z,,2026-05-29T11:57:00.000Z,2026-05-29T13:02:00.000Z,,,Traffic delay,,42.1261,-87.5928,,,,,,General,241,
DLV-00069,33.8102,-118.1577,2026-05-29T12:53:00.000Z,Delivery,,,DLV-00069,ORD-50068,PKG-80068,STOP-00069,9,R-015,DRV-024,Driver 24,West DC,WH-West,West,Failed,,,,Normal,2026-05-29T12:18:00.000Z,2026-05-29T12:38:00.000Z,,2026-05-29T11:58:00.000Z,2026-05-29T13:03:00.000Z,,Customer unavailable,Failed stop,,33.8042,-118.1697,,,,,,General,249,
DLV-00070,32.5717,-96.668,2026-05-29T12:54:00.000Z,Service Stop,,,DLV-00070,ORD-50069,PKG-80069,STOP-00070,10,R-016,DRV-025,Driver 25,Texas Hub,WH-Texas,Southwest,At Risk,,,,Normal,2026-05-29T12:19:00.000Z,2026-05-29T13:29:00.000Z,,2026-05-29T11:59:00.000Z,2026-05-29T13:04:00.000Z,,,Traffic delay,,32.5597,-96.686,,,,,,General,257,
DLV-00071,40.5377,-73.8052,2026-05-29T12:55:00.000Z,Delivery,,,DLV-00071,ORD-50070,PKG-80070,STOP-00071,11,R-017,DRV-026,Driver 26,North DC,WH-North,Northeast,Pending,,,,Normal,2026-05-29T12:20:00.000Z,2026-05-29T12:40:00.000Z,,2026-05-29T12:00:00.000Z,2026-05-29T13:05:00.000Z,,,,,40.5497,-73.7872,,,,,,Fragile,265,
DLV-00072,33.588,-84.215,2026-05-29T12:56:00.000Z,Delivery,,,DLV-00072,ORD-50071,PKG-80071,STOP-00072,12,R-018,DRV-027,Driver 27,South DC,WH-South,Southeast,In Transit,,,,Normal,2026-05-29T12:21:00.000Z,2026-05-29T12:41:00.000Z,,2026-05-29T12:01:00.000Z,2026-05-29T13:06:00.000Z,,,,,33.594,-84.203,,,,,,General,273,
DLV-00073,41.7541,-87.4138,2026-05-29T12:57:00.000Z,Service Stop,,,DLV-00073,ORD-50072,PKG-80072,STOP-00073,13,R-001,DRV-028,Driver 28,Central DC,WH-Central,Central,Completed,,,,Normal,2026-05-29T12:22:00.000Z,2026-05-29T12:42:00.000Z,2026-05-29T12:40:00.000Z,2026-05-29T12:02:00.000Z,2026-05-29T13:07:00.000Z,2026-05-29T12:47:00.000Z,,,,41.7541,-87.4078,,,48,,,Cold chain,281,true
DLV-00074,33.9652,-117.9847,2026-05-29T12:58:00.000Z,Delivery,,,DLV-00074,ORD-50073,PKG-80073,STOP-00074,14,R-002,DRV-029,Driver 29,West DC,WH-West,West,Completed,,,,Normal,2026-05-29T12:23:00.000Z,2026-05-29T12:43:00.000Z,2026-05-29T12:41:00.000Z,2026-05-29T12:03:00.000Z,2026-05-29T13:08:00.000Z,2026-05-29T12:48:00.000Z,,,,33.9592,-117.9847,,,,,,General,289,
DLV-00075,32.7267,-96.495,2026-05-29T12:59:00.000Z,Delivery,,,DLV-00075,ORD-50074,PKG-80074,STOP-00075,15,R-003,DRV-030,Driver 30,Texas Hub,WH-Texas,Southwest,Delayed,,,,Normal,2026-05-29T12:24:00.000Z,2026-05-29T13:34:00.000Z,,2026-05-29T12:04:00.000Z,2026-05-29T13:09:00.000Z,,,Traffic delay,,32.7147,-96.501,,,,,,General,297,
DLV-00076,40.6927,-73.5902,2026-05-29T13:00:00.000Z,Service Stop,,,DLV-00076,ORD-50075,PKG-80075,STOP-00076,16,R-004,DRV-031,Driver 31,North DC,WH-North,Northeast,Failed,,,,Normal,2026-05-29T12:25:00.000Z,2026-05-29T12:45:00.000Z,,2026-05-29T12:05:00.000Z,2026-05-29T13:10:00.000Z,,Customer unavailable,Failed stop,,40.7047,-73.6022,,,,,,Fragile,305,
DLV-00077,33.743,-84.703,2026-05-29T13:01:00.000Z,Delivery,,,DLV-00077,ORD-50076,PKG-80076,STOP-00077,17,R-005,DRV-032,Driver 32,South DC,WH-South,Southeast,At Risk,,,,Normal,2026-05-29T12:26:00.000Z,2026-05-29T13:36:00.000Z,,2026-05-29T12:06:00.000Z,2026-05-29T13:11:00.000Z,,,Traffic delay,true,33.749,-84.721,,,,,,General,313,
DLV-00078,41.9091,-87.9438,2026-05-29T13:02:00.000Z,Delivery,,,DLV-00078,ORD-50077,PKG-80077,STOP-00078,18,R-006,DRV-033,Driver 33,Central DC,WH-Central,Central,Pending,,,,Normal,2026-05-29T12:27:00.000Z,2026-05-29T12:47:00.000Z,,2026-05-29T12:07:00.000Z,2026-05-29T13:12:00.000Z,,,,,41.9091,-87.9258,,,,,,General,321,
DLV-00079,34.1202,-118.5147,2026-05-29T13:03:00.000Z,Service Stop,,,DLV-00079,ORD-50078,PKG-80078,STOP-00079,19,R-007,DRV-034,Driver 34,West DC,WH-West,West,In Transit,,,,High,2026-05-29T12:28:00.000Z,2026-05-29T12:48:00.000Z,,2026-05-29T12:08:00.000Z,2026-05-29T13:13:00.000Z,,,,,34.1142,-118.5027,,,,,,General,329,
DLV-00080,32.8817,-97.025,2026-05-29T13:04:00.000Z,Delivery,,,DLV-00080,ORD-50079,PKG-80079,STOP-00080,20,R-008,DRV-035,Driver 35,Texas Hub,WH-Texas,Southwest,Completed,,,,Normal,2026-05-29T12:29:00.000Z,2026-05-29T12:49:00.000Z,2026-05-29T12:47:00.000Z,2026-05-29T12:09:00.000Z,2026-05-29T13:14:00.000Z,2026-05-29T12:54:00.000Z,,,,32.8697,-97.019,,,,,,General,337,
DLV-00081,40.8477,-74.1202,2026-05-29T11:45:00.000Z,Delivery,,,DLV-00081,ORD-50080,PKG-80080,STOP-00081,1,R-009,DRV-036,Driver 36,North DC,WH-North,Northeast,Completed,,,,Normal,2026-05-29T12:30:00.000Z,2026-05-29T12:50:00.000Z,2026-05-29T12:48:00.000Z,2026-05-29T12:10:00.000Z,2026-05-29T13:15:00.000Z,2026-05-29T12:55:00.000Z,,,,40.8597,-74.1202,,,,,,Fragile,25,
DLV-00082,33.898,-84.53,2026-05-29T11:46:00.000Z,Service Stop,,,DLV-00082,ORD-50081,PKG-80081,STOP-00082,2,R-010,DRV-037,Driver 37,South DC,WH-South,Southeast,Delayed,,,,Normal,2026-05-29T12:31:00.000Z,2026-05-29T13:41:00.000Z,,2026-05-29T12:11:00.000Z,2026-05-29T13:16:00.000Z,,,Traffic delay,,33.904,-84.536,,,46,,,Cold chain,33,true
DLV-00083,42.0641,-87.7288,2026-05-29T11:47:00.000Z,Delivery,,,DLV-00083,ORD-50082,PKG-80082,STOP-00083,3,R-011,DRV-038,Driver 38,Central DC,WH-Central,Central,Failed,,,,Normal,2026-05-29T12:32:00.000Z,2026-05-29T12:52:00.000Z,,2026-05-29T12:12:00.000Z,2026-05-29T13:17:00.000Z,,Customer unavailable,Failed stop,,42.0641,-87.7408,,,,,,General,41,
DLV-00084,34.2752,-118.2997,2026-05-29T11:48:00.000Z,Delivery,,,DLV-00084,ORD-50083,PKG-80083,STOP-00084,4,R-012,DRV-039,Driver 39,West DC,WH-West,West,At Risk,,,,Normal,2026-05-29T12:33:00.000Z,2026-05-29T13:43:00.000Z,,2026-05-29T12:13:00.000Z,2026-05-29T13:18:00.000Z,,,Traffic delay,,34.2692,-118.3177,,,,,,General,49,
DLV-00085,33.0367,-96.852,2026-05-29T11:49:00.000Z,Service Stop,,,DLV-00085,ORD-50084,PKG-80084,STOP-00085,5,R-013,DRV-040,Driver 40,Texas Hub,WH-Texas,Southwest,Pending,,,,Normal,2026-05-29T12:34:00.000Z,2026-05-29T12:54:00.000Z,,2026-05-29T12:14:00.000Z,2026-05-29T13:19:00.000Z,,,,,33.0247,-96.834,,,,,,General,57,
DLV-00086,40.4757,-73.9472,2026-05-29T11:50:00.000Z,Delivery,,,DLV-00086,ORD-50085,PKG-80085,STOP-00086,6,R-014,DRV-041,Driver 41,North DC,WH-North,Northeast,In Transit,,,,Normal,2026-05-29T12:35:00.000Z,2026-05-29T12:55:00.000Z,,2026-05-29T12:15:00.000Z,2026-05-29T13:20:00.000Z,,,,,40.4877,-73.9352,,,,,,Fragile,65,
DLV-00087,33.526,-84.357,2026-05-29T11:51:00.000Z,Delivery,,,DLV-00087,ORD-50086,PKG-80086,STOP-00087,7,R-015,DRV-042,Driver 42,South DC,WH-South,Southeast,Completed,,,,Normal,2026-05-29T12:36:00.000Z,2026-05-29T12:56:00.000Z,2026-05-29T12:54:00.000Z,2026-05-29T12:16:00.000Z,2026-05-29T13:21:00.000Z,2026-05-29T13:01:00.000Z,,,,33.532,-84.351,,,,,,General,73,
DLV-00088,41.6921,-87.5558,2026-05-29T11:52:00.000Z,Service Stop,,,DLV-00088,ORD-50087,PKG-80087,STOP-00088,8,R-016,DRV-043,Driver 43,Central DC,WH-Central,Central,Completed,,,,Normal,2026-05-29T12:37:00.000Z,2026-05-29T12:57:00.000Z,2026-05-29T12:55:00.000Z,2026-05-29T12:17:00.000Z,2026-05-29T13:22:00.000Z,2026-05-29T13:02:00.000Z,,,,41.6921,-87.5558,,,,,,General,81,
DLV-00089,33.9032,-118.1267,2026-05-29T11:53:00.000Z,Delivery,,,DLV-00089,ORD-50088,PKG-80088,STOP-00089,9,R-017,DRV-044,Driver 44,West DC,WH-West,West,Delayed,,,,Normal,2026-05-29T12:38:00.000Z,2026-05-29T13:48:00.000Z,,2026-05-29T12:18:00.000Z,2026-05-29T13:23:00.000Z,,,Traffic delay,true,33.8972,-118.1327,,,,,,General,89,
DLV-00090,32.6647,-96.637,2026-05-29T11:54:00.000Z,Delivery,,,DLV-00090,ORD-50089,PKG-80089,STOP-00090,10,R-018,DRV-045,Driver 45,Texas Hub,WH-Texas,Southwest,Failed,,,,Normal,2026-05-29T12:39:00.000Z,2026-05-29T12:59:00.000Z,,2026-05-29T12:19:00.000Z,2026-05-29T13:24:00.000Z,,Customer unavailable,Failed stop,,32.6527,-96.649,,,,,,General,97,
DLV-00091,40.6307,-73.7322,2026-05-29T11:55:00.000Z,Service Stop,,,DLV-00091,ORD-50090,PKG-80090,STOP-00091,11,R-001,DRV-001,Driver 1,North DC,WH-North,Northeast,At Risk,,,,Normal,2026-05-29T12:40:00.000Z,2026-05-29T13:50:00.000Z,,2026-05-29T12:20:00.000Z,2026-05-29T13:25:00.000Z,,,Traffic delay,,40.6427,-73.7502,,,44,,,Cold chain,105,true
DLV-00092,33.681,-84.184,2026-05-29T11:56:00.000Z,Delivery,,,DLV-00092,ORD-50091,PKG-80091,STOP-00092,12,R-002,DRV-002,Driver 2,South DC,WH-South,Southeast,Pending,,,,High,2026-05-29T12:41:00.000Z,2026-05-29T13:01:00.000Z,,2026-05-29T12:21:00.000Z,2026-05-29T13:26:00.000Z,,,,,33.687,-84.166,,,,,,General,113,
DLV-00093,41.8471,-87.3828,2026-05-29T11:57:00.000Z,Delivery,,,DLV-00093,ORD-50092,PKG-80092,STOP-00093,13,R-003,DRV-003,Driver 3,Central DC,WH-Central,Central,In Transit,,,,Normal,2026-05-29T12:42:00.000Z,2026-05-29T13:02:00.000Z,,2026-05-29T12:22:00.000Z,2026-05-29T13:27:00.000Z,,,,,41.8471,-87.3708,,,,,,General,121,
DLV-00094,34.0582,-117.9537,2026-05-29T11:58:00.000Z,Service Stop,,,DLV-00094,ORD-50093,PKG-80093,STOP-00094,14,R-004,DRV-004,Driver 4,West DC,WH-West,West,Completed,,,,Normal,2026-05-29T12:43:00.000Z,2026-05-29T13:03:00.000Z,2026-05-29T13:01:00.000Z,2026-05-29T12:23:00.000Z,2026-05-29T13:28:00.000Z,2026-05-29T13:08:00.000Z,,,,34.0522,-117.9477,,,,,,General,129,
DLV-00095,32.8197,-96.464,2026-05-29T11:59:00.000Z,Delivery,,,DLV-00095,ORD-50094,PKG-80094,STOP-00095,15,R-005,DRV-005,Driver 5,Texas Hub,WH-Texas,Southwest,Completed,,,,Normal,2026-05-29T12:44:00.000Z,2026-05-29T13:04:00.000Z,2026-05-29T13:02:00.000Z,2026-05-29T12:24:00.000Z,2026-05-29T13:29:00.000Z,2026-05-29T13:09:00.000Z,,,,32.8077,-96.464,,,,,,General,137,
DLV-00096,40.7857,-74.2622,2026-05-29T12:00:00.000Z,Delivery,,,DLV-00096,ORD-50095,PKG-80095,STOP-00096,16,R-006,DRV-006,Driver 6,North DC,WH-North,Northeast,Delayed,,,,Normal,2026-05-29T12:45:00.000Z,2026-05-29T13:55:00.000Z,,2026-05-29T12:25:00.000Z,2026-05-29T13:30:00.000Z,,,Traffic delay,,40.7977,-74.2682,,,,,,Fragile,145,
DLV-00097,33.836,-84.672,2026-05-29T12:01:00.000Z,Service Stop,,,DLV-00097,ORD-50096,PKG-80096,STOP-00097,17,R-007,DRV-007,Driver 7,South DC,WH-South,Southeast,Failed,,,,Normal,2026-05-29T12:46:00.000Z,2026-05-29T13:06:00.000Z,,2026-05-29T12:26:00.000Z,2026-05-29T13:31:00.000Z,,Customer unavailable,Failed stop,,33.842,-84.684,,,,,,General,153,
DLV-00098,42.0021,-87.8708,2026-05-29T12:02:00.000Z,Delivery,,,DLV-00098,ORD-50097,PKG-80097,STOP-00098,18,R-008,DRV-008,Driver 8,Central DC,WH-Central,Central,At Risk,,,,Normal,2026-05-29T12:47:00.000Z,2026-05-29T13:57:00.000Z,,2026-05-29T12:27:00.000Z,2026-05-29T13:32:00.000Z,,,Traffic delay,,42.0021,-87.8888,,,,,,General,161,
DLV-00099,34.2132,-118.4837,2026-05-29T12:03:00.000Z,Delivery,,,DLV-00099,ORD-50098,PKG-80098,STOP-00099,19,R-009,DRV-009,Driver 9,West DC,WH-West,West,Pending,,,,Normal,2026-05-29T12:48:00.000Z,2026-05-29T13:08:00.000Z,,2026-05-29T12:28:00.000Z,2026-05-29T13:33:00.000Z,,,,,34.2072,-118.4657,,,,,,General,169,
DLV-00100,32.9747,-96.994,2026-05-29T12:04:00.000Z,Service Stop,,,DLV-00100,ORD-50099,PKG-80099,STOP-00100,20,R-010,DRV-010,Driver 10,Texas Hub,WH-Texas,Southwest,In Transit,,,,Normal,2026-05-29T12:49:00.000Z,2026-05-29T13:09:00.000Z,,2026-05-29T12:29:00.000Z,2026-05-29T13:34:00.000Z,,,,,32.9627,-96.982,,,42,,,Cold chain,177,true
DLV-00101,40.9407,-74.0892,2026-05-29T12:05:00.000Z,Delivery,,,DLV-00101,ORD-50100,PKG-80100,STOP-00101,1,R-011,DRV-011,Driver 11,North DC,WH-North,Northeast,Completed,,,,Normal,2026-05-29T12:50:00.000Z,2026-05-29T13:10:00.000Z,2026-05-29T13:08:00.000Z,2026-05-29T12:30:00.000Z,2026-05-29T13:35:00.000Z,2026-05-29T13:15:00.000Z,,,,40.9527,-74.0832,,,,,,Fragile,185,
DLV-00102,33.991,-84.499,2026-05-29T12:06:00.000Z,Delivery,,,DLV-00102,ORD-50101,PKG-80101,STOP-00102,2,R-012,DRV-012,Driver 12,South DC,WH-South,Southeast,Completed,,,,Normal,2026-05-29T12:51:00.000Z,2026-05-29T13:11:00.000Z,2026-05-29T13:09:00.000Z,2026-05-29T12:31:00.000Z,2026-05-29T13:36:00.000Z,2026-05-29T13:16:00.000Z,,,,33.997,-84.499,,,,,,General,193,
DLV-00103,41.6301,-87.6978,2026-05-29T12:07:00.000Z,Service Stop,,,DLV-00103,ORD-50102,PKG-80102,STOP-00103,3,R-013,DRV-013,Driver 13,Central DC,WH-Central,Central,Delayed,,,,Normal,2026-05-29T12:52:00.000Z,2026-05-29T14:02:00.000Z,,2026-05-29T12:32:00.000Z,2026-05-29T13:37:00.000Z,,,Traffic delay,,41.6301,-87.7038,,,,,,General,201,
DLV-00104,33.8412,-118.2687,2026-05-29T12:08:00.000Z,Delivery,,,DLV-00104,ORD-50103,PKG-80103,STOP-00104,4,R-014,DRV-014,Driver 14,West DC,WH-West,West,Failed,,,,Normal,2026-05-29T12:53:00.000Z,2026-05-29T13:13:00.000Z,,2026-05-29T12:33:00.000Z,2026-05-29T13:38:00.000Z,,Customer unavailable,Failed stop,,33.8352,-118.2807,,,,,,General,209,
DLV-00105,32.6027,-96.779,2026-05-29T12:09:00.000Z,Delivery,,,DLV-00105,ORD-50104,PKG-80104,STOP-00105,5,R-015,DRV-015,Driver 15,Texas Hub,WH-Texas,Southwest,At Risk,,,,High,2026-05-29T12:54:00.000Z,2026-05-29T14:04:00.000Z,,2026-05-29T12:34:00.000Z,2026-05-29T13:39:00.000Z,,,Traffic delay,true,32.5907,-96.797,,,,,,General,217,
DLV-00106,40.5687,-73.9162,2026-05-29T12:10:00.000Z,Service Stop,,,DLV-00106,ORD-50105,PKG-80105,STOP-00106,6,R-016,DRV-016,Driver 16,North DC,WH-North,Northeast,Pending,,,,Normal,2026-05-29T12:55:00.000Z,2026-05-29T13:15:00.000Z,,2026-05-29T12:35:00.000Z,2026-05-29T13:40:00.000Z,,,,,40.5807,-73.8982,,,,,,Fragile,225,
DLV-00107,33.619,-84.326,2026-05-29T12:11:00.000Z,Delivery,,,DLV-00107,ORD-50106,PKG-80106,STOP-00107,7,R-017,DRV-017,Driver 17,South DC,WH-South,Southeast,In Transit,,,,Normal,2026-05-29T12:56:00.000Z,2026-05-29T13:16:00.000Z,,2026-05-29T12:36:00.000Z,2026-05-29T13:41:00.000Z,,,,,33.625,-84.314,,,,,,General,233,
DLV-00108,41.7851,-87.5248,2026-05-29T12:12:00.000Z,Delivery,,,DLV-00108,ORD-50107,PKG-80107,STOP-00108,8,R-018,DRV-018,Driver 18,Central DC,WH-Central,Central,Completed,,,,Normal,2026-05-29T12:57:00.000Z,2026-05-29T13:17:00.000Z,2026-05-29T13:15:00.000Z,2026-05-29T12:37:00.000Z,2026-05-29T13:42:00.000Z,2026-05-29T13:22:00.000Z,,,,41.7851,-87.5188,,,,,,General,241,
DLV-00109,33.9962,-118.0957,2026-05-29T12:13:00.000Z,Service Stop,,,DLV-00109,ORD-50108,PKG-80108,STOP-00109,9,R-001,DRV-019,Driver 19,West DC,WH-West,West,Completed,,,,Normal,2026-05-29T12:58:00.000Z,2026-05-29T13:18:00.000Z,2026-05-29T13:16:00.000Z,2026-05-29T12:38:00.000Z,2026-05-29T13:43:00.000Z,2026-05-29T13:23:00.000Z,,,,33.9902,-118.0957,,,51,,,Cold chain,249,true
DLV-00110,32.7577,-96.606,2026-05-29T12:14:00.000Z,Delivery,,,DLV-00110,ORD-50109,PKG-80109,STOP-00110,10,R-002,DRV-020,Driver 20,Texas Hub,WH-Texas,Southwest,Delayed,,,,Normal,2026-05-29T12:59:00.000Z,2026-05-29T14:09:00.000Z,,2026-05-29T12:39:00.000Z,2026-05-29T13:44:00.000Z,,,Traffic delay,,32.7457,-96.612,,,,,,General,257,
DLV-00111,40.7237,-73.7012,2026-05-29T12:15:00.000Z,Delivery,,,DLV-00111,ORD-50110,PKG-80110,STOP-00111,11,R-003,DRV-021,Driver 21,North DC,WH-North,Northeast,Failed,,,,Normal,2026-05-29T13:00:00.000Z,2026-05-29T13:20:00.000Z,,2026-05-29T12:40:00.000Z,2026-05-29T13:45:00.000Z,,Customer unavailable,Failed stop,,40.7357,-73.7132,,,,,,Fragile,265,
DLV-00112,33.774,-84.111,2026-05-29T12:16:00.000Z,Service Stop,,,DLV-00112,ORD-50111,PKG-80111,STOP-00112,12,R-004,DRV-022,Driver 22,South DC,WH-South,Southeast,At Risk,,,,Normal,2026-05-29T13:01:00.000Z,2026-05-29T14:11:00.000Z,,2026-05-29T12:41:00.000Z,2026-05-29T13:46:00.000Z,,,Traffic delay,,33.78,-84.129,,,,,,General,273,
DLV-00113,41.9401,-87.3518,2026-05-29T12:17:00.000Z,Delivery,,,DLV-00113,ORD-50112,PKG-80112,STOP-00113,13,R-005,DRV-023,Driver 23,Central DC,WH-Central,Central,Pending,,,,Normal,2026-05-29T13:02:00.000Z,2026-05-29T13:22:00.000Z,,2026-05-29T12:42:00.000Z,2026-05-29T13:47:00.000Z,,,,,41.9401,-87.3338,,,,,,General,281,
DLV-00114,34.1512,-117.9227,2026-05-29T12:18:00.000Z,Delivery,,,DLV-00114,ORD-50113,PKG-80113,STOP-00114,14,R-006,DRV-024,Driver 24,West DC,WH-West,West,In Transit,,,,Normal,2026-05-29T13:03:00.000Z,2026-05-29T13:23:00.000Z,,2026-05-29T12:43:00.000Z,2026-05-29T13:48:00.000Z,,,,,34.1452,-117.9107,,,,,,General,289,
DLV-00115,32.9127,-97.136,2026-05-29T12:19:00.000Z,Service Stop,,,DLV-00115,ORD-50114,PKG-80114,STOP-00115,15,R-007,DRV-025,Driver 25,Texas Hub,WH-Texas,Southwest,Completed,,,,Normal,2026-05-29T13:04:00.000Z,2026-05-29T13:24:00.000Z,2026-05-29T13:22:00.000Z,2026-05-29T12:44:00.000Z,2026-05-29T13:49:00.000Z,2026-05-29T13:29:00.000Z,,,,32.9007,-97.13,,,,,,General,297,
DLV-00116,40.8787,-74.2312,2026-05-29T12:20:00.000Z,Delivery,,,DLV-00116,ORD-50115,PKG-80115,STOP-00116,16,R-008,DRV-026,Driver 26,North DC,WH-North,Northeast,Completed,,,,Normal,2026-05-29T13:05:00.000Z,2026-05-29T13:25:00.000Z,2026-05-29T13:23:00.000Z,2026-05-29T12:45:00.000Z,2026-05-29T13:50:00.000Z,2026-05-29T13:30:00.000Z,,,,40.8907,-74.2312,,,,,,Fragile,305,
